id,total_employed,%chg_total_emp
1311,232184,0.754
1312,84133,0.475333333
1313,13094,0.944
1314,363502,0.755333333
1315,70656,0.829333333
1316,4408290,0.620666667
1317,35586,1.120666667
1318,33222,0.827333333
1319,7908,1.240666667
1320,44572,0.734
1321,6952,1.372666667
1322,60422,0.846
1323,713561,0.441333333
1324,15022,1.088666667
1325,29788,1.048
1326,490366,0.924
1327,260858,0.851333333
1328,126290,0.711333333
1329,59932,0.772
1330,14852,1.265333333
1331,91940,0.882
1332,68508,1.162
1333,117746,0.962
1334,1311964,2.598
1335,4356058,0.880666667
1336,82922,0.870666667
1337,669310,0.578666667
1338,24282,0.998666667
1339,763826,0.764
1340,85742,1.098
1341,119382,1.354666667
1342,96295,0.442666667
1343,9902,1.332
1344,239876,0.926
1345,81492,0.754666667
1346,77830,1.549333333
1347,221663,0.460666667
1348,57672,1.462
1349,33146,0.997333333
1350,93258,0.876666667
1351,114220,1.118666667
1352,14716,0.996666667
1353,15220,1.434
1354,31508,0.934666667
1355,169418,0.898666667
1356,1125466,0.827333333
1357,35492,0.928
1358,112880,0.94
1359,25860,0.944666667
1360,35424,0.936666667
1361,71722,0.744666667
1362,126262,0.885333333
1363,10898,1.038
1364,5582718,0.842
1365,30360,0.916666667
1366,33702,0.952666667
1367,67046,0.918666667
1368,95518,1.037333333
1369,29988,0.753333333
1370,22574,1.171333333
1371,141164,0.84
1372,8780,1.067333333
1373,25996,1.226666667
1374,10759,0.517333333
1375,22666,1.15
1376,10840,0.935333333
1377,50466,0.822
1378,8085,0.581333333
1379,81492,1.036
1380,93004,0.736666667
1381,7272,0.393333333
1382,12358,1.207333333
1383,49422,0.796
1384,43520,0.845333333
1385,56528,1.176666667
1386,63278,1.346666667
1387,98298,0.926666667
1388,16226,0.996666667
1389,90808,1.308666667
1390,62886,0.82
1391,7761,0.548666667
1392,604322,0.706666667
1393,129602,0.95
1394,59536,0.832666667
1395,47562,1.574
1396,24730,1.006666667
1397,70246,1.094666667
1398,25536,0.931333333
1399,1981602,1.103333333
1400,5201,0.500666667
1401,35804,0.961333333
1402,32050,1.077333333
1403,151898,0.922
1404,19440,1.22
1405,46310,0.822
1406,577722,1.002
1407,319602,0.820666667
1408,153338,0.862
1409,22822,0.911333333
1410,514750,1.012
1411,123004,0.680666667
1412,31696,1.363333333
1413,20040,1.026
1414,38588,0.949333333
1415,5802,0.594
1416,39342,0.834666667
1417,32646,1.139333333
1418,34678,1.260666667
1419,526688,0.768666667
1420,26056,0.879333333
1421,8925,0.505333333
1422,143298,0.933333333
1423,267114,0.765333333
1424,23278,1.139333333
1425,343158,0.565333333
1426,60626,0.815333333
1427,85388,0.95
1428,11670,1.022666667
1429,27216,1.160666667
1430,6244,1.572666667
1431,62260,1.208666667
1432,18408,0.944
1433,6612,1.242
1434,30472,0.857333333
1435,12666,1.398
1436,19439,0.428666667
1437,17438,1.06
1438,31512,0.852666667
1439,43826,0.998666667
1440,37568,1.037333333
1441,33476,1.09
1442,385486,0.673333333
1443,238564,1.383333333
1444,9142,1.550666667
1445,29662,1.115333333
1446,8416,0.388
1447,62012,1.089333333
1448,83482,2.130666667
1449,517916,1.507333333
1450,704994,2.03
1451,20064,1.471333333
1452,13000,1.018666667
1453,829,0.446
1454,35314,0.852666667
1455,293734,1.048
1456,24984,0.995333333
1457,5984,1.714
1458,9152,1.368
1459,164128,1.152
1460,10442,1.282
1461,123995,0.504666667
1462,117278,0.725333333
1463,196460,1.085333333
1464,14554,1.124666667
1465,31128,0.833333333
1466,329688,0.73
1467,86584,1.188
1468,72496,0.813333333
1469,150778,1.146666667
1470,331162,0.676
1471,47680,0.884666667
1472,50208,0.822666667
1473,58968,0.846666667
1474,13792,1.019333333
1475,71144,1.418
1476,34918,1.591333333
1477,14592,1.146666667
1478,99414,0.467333333
1479,60774,1.143333333
1480,64148,1.112666667
1481,13140,1.009333333
1482,87742,1.046666667
1483,76716,0.675333333
1484,44210,0.934666667
1485,5612,1.495333333
1486,380848,0.97
1487,77358,0.778
1488,6626,1.478666667
1489,36933,0.425333333
1490,16422,0.962666667
1491,27536,1.206
1492,38330,0.414
1493,16248,1.273333333
1494,32936,1.151333333
1495,38636,0.898666667
1496,38294,0.812
1497,42576,0.67
1498,67758,0.71
1499,14646,1.045333333
1500,116720,1.962
1501,96066,1.125333333
1502,29310,1.032666667
1503,11834,1.068666667
1504,9488,1.19
1505,30562,0.828
1506,16822,1.196666667
1507,37632,2.278666667
1508,203560,0.714666667
1509,59324,1.246
1510,14910,1.122666667
1511,10196,1.066
1512,51722,1.282
1513,86866,0.773333333
1514,19168,0.966
1515,21646,1.231333333
1516,20400,1.266
1517,10916,1.155333333
1518,564222,1.997333333
1519,278616,0.959333333
1520,108654,1.33
1521,11190,1.294666667
1522,86816,1.594
1523,91510,0.744666667
1524,247366,0.974
1525,14288,1.086
1526,8654,1.451333333
1527,160786,0.878
1528,18478,1.54
1529,9909,0.594
1530,105802,0.895333333
1531,8430,1.334666667
1532,626752,0.842666667
1533,24178,1.128666667
1534,318226,2.398666667
1535,25162,0.488
1536,39360,0.809333333
1537,10104,1.219333333
1538,14880,1.114666667
1539,9474,1.304666667
1540,13986,0.556666667
1541,23576,1.127333333
1542,13902,1.048666667
1543,51898,0.933333333
1544,231530,0.726666667
1545,30894,0.928666667
1546,12854,1.030666667
1547,1018382,0.871333333
1548,18188,1.260666667
1549,14686,1.233333333
1550,42776,1.03
1551,7402,1.316666667
1552,7302,1.222
1553,15424,0.964666667
1554,91544,0.877333333
1555,20270,0.880666667
1556,2234040,1.169333333
1557,338942,0.781333333
1558,284416,0.873333333
1559,94632,2.292666667
1560,5426,1.377333333
1561,81546,0.744
1562,51028,1.330666667
1563,51020,1.087333333
1564,15032,1.061333333
1565,70148,0.932666667
1566,22822,1.063333333
1567,37130,1.351333333
1568,40702,0.792666667
1569,29598,1.368
1570,22010,0.986666667
1571,7410,1.078666667
1572,78610,0.866
1573,9344,0.577333333
1574,42368,0.936666667
1575,17783,0.419333333
1576,25272,1.321333333
1577,10092,1.549333333
1578,17590,1.068
1579,25456,0.998666667
1580,44332,0.769333333
1581,122648,0.758666667
1582,46838,1.660666667
1583,13404,1.096
1584,22053,0.469333333
1585,8568,1.226
1586,31486,1.061333333
1587,55932,0.726
1588,116040,0.852666667
1589,109634,1.628
1590,27111,0.495333333
1591,286362,0.736666667
1592,51104,1.082
1593,78774,3.34
1594,5376,1.515333333
1595,20262,0.704
1596,55860,1.138666667
1597,24104,1.175333333
1598,11136,0.974666667
1599,15928,1.061333333
1600,916364,0.707333333
1601,8930,1.332666667
1602,33286,0.862
1603,136994,1.474
1604,3622120,0.714
1605,53104,1.083333333
1606,3314,1.935333333
1607,6854,1.682666667
1608,92116,0.910666667
1609,8550,1.109333333
1610,10908,1.238666667
1611,60974,0.862666667
1612,36698,0.865333333
1613,14884,0.978666667
1614,155448,0.702
1615,32550,1.620666667
1616,40392,1.032
1617,44956,0.849333333
1618,29348,1.492666667
1619,14254,1.294666667
1620,46838,0.993333333
1621,1637,0.976
1622,23522,1.088666667
1623,1361978,1.090666667
1624,501338,0.644
1625,22666,1.55
1626,23788,2.148666667
1627,6948,1.634666667
1628,8058,1.004
1629,16348,1.074
1630,1214,0.918666667
1631,211168,1.214
1632,5744,0.623333333
1633,31502,1.342666667
1634,3154,0.654
1635,21388,1.083333333
1636,15514,0.644
1637,6944,0.492
1638,26170,1.287333333
1639,258020,0.832
1640,361662,1.082666667
1641,1526,1.048
1642,23282,2.464666667
1643,856,0.606
1644,4783,0.648
1645,39916,1.408666667
1646,13788,1.26
1647,2738,0.916666667
1648,53702,1.220666667
1649,215410,2.114
1650,2594,0.813333333
1651,31366,1.45
1652,2407,0.72
1653,29446,0.731333333
1654,3654,0.778666667
1655,6380,1.411333333
1656,363408,1.17
1657,7386,0.968666667
1658,35054,0.794
1659,377,0.651333333
1660,7376,1.439333333
1661,9500,1.155333333
1662,2283,0.597333333
1663,10385,0.666
1664,1153,1.63
1665,71720,1.089333333
1666,31650,0.824666667
1667,20818,1.824
1668,21722,1.601333333
1669,17214,1.196
1670,7716,1.287333333
1671,92140,1.050666667
1672,21486,0.798
1673,8814,0.842
1674,9966,1.23
1675,10696,1.891333333
1676,1032,0.578666667
1677,17268,1.494
1678,2993,0.677333333
1679,1048,0.598666667
1680,488028,0.896666667
1681,54902,0.862
1682,90488,0.818666667
1683,14512,0.946
1684,359,0.544666667
1685,347,0.875833333
1686,584,2.271333333
1687,13876,1.078
1688,21996,1.103333333
1689,3434,1.454666667
1690,7176,1.324
1691,162176,1.021333333
1692,10608,1.202666667
1693,14900,1.098
1694,33240,1.046666667
1695,15228,1.26
1696,10792,1.080666667
1697,12472,1.224666667
1698,23834,0.907333333
1699,11642,1.026
1700,30162,0.827333333
1701,22312,0.900666667
1702,26378,0.922666667
1703,75160,0.670666667
1704,17484,1.881333333
1705,68834,0.928
1706,3090,1.472666667
1707,10140,1.171333333
1708,106500,0.780666667
1709,2034130,0.905333333
1710,3264,1.424
1711,12926,1.274666667
1712,4356,1.452
1713,4004,0.55
1714,11148,1.101333333
1715,47498,0.48
1716,2854,1.355333333
1717,4812,1.012666667
1718,2184,1.166666667
1719,1402,0.56
1720,2935,0.456666667
1721,203632,0.908
1722,21158,0.81
1723,4764,1.458666667
1724,944,0.894666667
1725,3335,0.482666667
1726,25586,0.933333333
1727,1363,0.462
1728,9054,1.368
1729,19726,0.889333333
1730,6767,0.528
1731,13148,0.900666667
1732,18506,0.883333333
1733,659,0.444
1734,8274,1.166666667
1735,16984,1.339333333
1736,1027664,1.352
1737,84328,1.072666667
1738,900,0.662
1739,480,0.415333333
1740,298,0.502666667
1741,130104,0.965333333
1742,12948,0.948
1743,8820,1.380666667
1744,5790,1.39
1745,13220,0.419333333
1746,9042,1.034666667
1747,36230,0.984
1748,4416,1.376666667
1749,6764,1.279333333
1750,27998,0.859333333
1751,11212,0.955333333
1752,114716,0.764
1753,8574,1.288666667
1754,29212,1.097333333
1755,14602,1.086666667
1756,2674,1.519333333
1757,41690,0.914
1758,438124,1.051333333
1759,32104,1.286
1760,95942,1.028
1761,34646,0.892666667
1762,10234,1.271333333
1763,4302,1.200666667
1764,715,0.742
1765,7866,0.969333333
1766,13382,1.098
1767,1236,0.864666667
1768,12473,0.715333333
1769,10754,1.216
1770,45202,0.796666667
1771,22567,0.444666667
1772,5994,1.258666667
1773,1492,0.494
1774,43942,0.880666667
1775,68533,0.286
1776,50276,1.298666667
1777,6193318,0.802666667
1778,116706,0.707333333
1779,133178,1.024
1780,828,0.409166667
1781,25803,0.437333333
1782,45968,1.038
1783,20802,0.886666667
1784,7484,2.022666667
1785,75688,0.855333333
1786,10644,1.282
1787,77484,0.864666667
1788,9225,0.432666667
1789,105370,0.434
1790,1351024,0.952
1791,25138,1.711333333
1792,155780,0.543333333
1793,24820,0.512666667
1794,151208,0.931333333
1795,116710,0.823333333
1796,187986,0.900666667
1797,38319,0.826666667
1798,323382,0.882666667
1799,1229838,0.83
1800,464670,1.4
1801,897590,0.709333333
1802,292656,1.194666667
1803,81362,0.881333333
1804,72895,0.2975
1805,748910,1.021333333
1806,2631716,0.700666667
1807,1203060,0.891333333
1808,1212176,0.886666667
1809,199192,1.076666667
1810,350510,0.995333333
1811,2065658,1.294666667
1812,625612,0.44
1813,1620992,0.928666667
1814,277786,0.851333333
1815,1556996,1.905333333
1816,2542906,0.912
1817,1560142,0.741333333
1818,1753678,0.790666667
1819,998148,0.900666667
1820,1000170,0.867333333
1821,120138,0.94
1822,1123350,0.688666667
1823,226624,0.866666667
1824,1376766,0.778666667
1825,190928,0.818
1826,823580,0.492
1827,2004928,1.410666667
1828,3644,2.217333333
1829,129190,1.178666667
1830,45416,1.663333333
1831,25878,1.515333333
1832,105172,1.286666667
1833,2666,1.531333333
1834,442240,1.572666667
1835,204730,0.856666667
1836,56090,1.592
1837,8670,1.291333333
1838,936,2.532666667
1839,9092,2.777333333
1840,196464,0.714666667
1841,38762,1.041333333
1842,101091,0.547333333
1843,43712,1.560666667
1844,126510,2.054666667
1845,4038,1.748
1846,108970,1.983333333
1847,15402,1.452
1848,58260,1.707333333
1849,36386,1.535333333
1850,193418,1.038
1851,272974,1.186
1852,47224,2.146666667
1853,370114,1.553333333
1854,20972,1.467333333
1855,30820,2.248666667
1856,69764,1.035333333
1857,20290,1.231333333
1858,7534,1.754
1859,93092,1.232666667
1860,131085,0.552666667
1861,1392692,1.864666667
1862,78994,1.322666667
1863,1938834,1.010666667
1864,498914,1.172
1865,174630,1.256666667
1866,149018,1.192666667
1867,282708,1.032
1868,212182,1.044
1869,101870,1.149333333
1870,201390,1.423333333
1871,125524,1.057333333
1872,108870,1.303333333
1873,86440,1.374666667
1874,673634,1.052
1875,2796992,1.051333333
1876,86004,1.836666667
1877,106148,1.969333333
1878,98998,0.953333333
1879,135990,1.222666667
1880,88660,1.468666667
1881,9090,2.044666667
1882,97272,1.078666667
1883,232502,1.853333333
1884,4862932,0.838
1885,38998,1.328
1886,120654,1.478
1887,125270,1.03
1888,2318218,0.786666667
1889,112850,0.804666667
1890,3730190,0.757333333
1891,15032278,0.699333333
1892,421710,0.967333333
1893,625416,1.366
1894,1468666,1.126666667
1895,307298,0.975333333
1896,890478,1.110666667
1897,68824,1.588
1898,196208,1.258
1899,137478,1.116666667
1900,155116,0.87
1901,4275922,0.943333333
1902,325620,1.037333333
1903,783046,0.893333333
1904,773882,0.844666667
1905,210028,1.579333333
1906,524538,0.827333333
1907,368544,0.980666667
1908,48002,1.530666667
1909,27534,1.074
1910,70822,1.443333333
1911,219188,1.136
1912,3884126,1.004666667
1913,170542,1.067333333
1914,78170,0.978666667
1915,293316,0.754666667
1916,353158,1.200666667
1917,213052,0.784666667
1918,91276,1.536
1919,168696,1.077333333
1920,2542174,0.855333333
1921,79092,1.626
1922,40636,0.892666667
1923,828330,0.567333333
1924,377014,0.730666667
1925,50328,0.444
1926,18406,0.993333333
1927,43728,1.368666667
1928,43516,0.874
1929,38146,1.262
1930,93288,1.04
1931,33642,1.345333333
1932,81086,0.940666667
1933,198098,0.944666667
1934,797536,1.016666667
1935,180792,1.424666667
1936,463442,0.858
1937,152998,0.901333333
1938,7364,1.394
1939,138606,1.084666667
1940,17808,1.91
1941,526634,0.728
1942,94398,0.892
1943,48192,1.052
1944,27648,1.054666667
1945,12368,1.048666667
1946,215790,0.918666667
1947,91304,1.242
1948,236828,2.376666667
1949,722444,2.176
1950,37946,0.935333333
1951,99064,1.034
1952,265518,0.816
1953,78798,0.739333333
1954,113788,0.896
1955,1319886,0.922666667
1956,94778,1.170666667
1957,1145666,0.771333333
1958,74278,0.923333333
1959,442830,0.776666667
1960,9828,1.219333333
1961,11676,1.116666667
1962,124690,2.468
1963,20980,0.430666667
1964,1708892,0.868
1965,92742,1.165333333
1966,156148,0.970666667
1967,105230,0.910666667
1968,240694,0.807333333
1969,54896,1.013333333
1970,51796,1.166666667
1971,9220,1.960666667
1972,463050,0.720666667
1973,82826,1.806666667
1974,313514,0.914
1975,9762,1.277333333
1976,156816,0.836666667
1977,171792,1.154666667
1978,150184,0.797333333
1979,94972,0.974
1980,66308,0.937333333
1981,23512,1.117333333
1982,38646,1.198666667
1983,4353234,0.738
1984,27806,1.104
1985,55486,1.055333333
1986,219460,0.825333333
1987,241604,0.852
1988,710862,0.998666667
1989,32786,0.988
1990,295964,2.109333333
1991,325942,0.356
1992,19116,1.418666667
1993,91016,1.693333333
1994,75084,1.034666667
1995,12702,1.270666667
1996,58110,0.937333333
1997,463240,1.551333333
1998,30374,0.912
1999,268630,0.815333333
2000,81618,1.131333333
2001,237826,1.08
2002,148500,0.854666667
2003,288200,1.351333333
2004,109854,0.978666667
2005,108392,1.054
2006,70400,1.064
2007,115380,1.080666667
2008,46272,1.018
2009,168790,0.895333333
2010,58376,1.732666667
2011,55064,0.916
2012,5772,2.002
2013,390454,0.785333333
2014,85570,0.941333333
2015,3442138,1.068666667
2016,18102,1.72
2017,19090,1.1
2018,124882,0.424666667
2019,250358,1.38
2020,124238,1.001333333
2021,217444,0.843333333
2022,59002,0.816666667
2023,26448,0.956666667
2024,794220,0.67
2025,5029,0.611333333
2026,26774,1.244666667
2027,11926,2.171333333
2028,1815,0.975333333
2029,13440,1.428666667
2030,8534,0.882
2031,3289,1.655333333
2032,332262,1.434666667
2033,717736,0.938666667
2034,7144,0.658
2035,10224,0.908666667
2036,3972,0.843333333
2037,12219,0.456
2038,3822,0.657333333
2039,4855,0.608
2040,9206,0.836666667
2041,3281,0.528666667
2042,236740,1.413333333
2043,2898,0.771333333
2044,4285,0.654666667
2045,4006,1.225333333
2046,3332,0.668666667
2047,6912,0.671333333
2048,3212,0.651333333
2049,6298,0.662
2050,5339,0.577333333
2051,70002,0.838666667
2052,20240,1.208666667
2053,23858,0.75
2054,68824,0.856
2055,35972,0.89
2056,4943,0.564
2057,3696,0.472
2058,18302,1.07
2059,9468,0.808666667
2060,33236,1.441333333
2061,10564,0.546
2062,4398,1.308666667
2063,39166,0.462
2064,25676,3.455333333
2065,22138,0.805
2066,1017,0.690666667
2067,5658,1.721333333
2068,451,0.3075
2069,116882,0.834
2070,3350,1.1925
2071,64860,1.192
2072,3647,0.605333333
2073,17629,0.493333333
2074,24054,0.492
2075,185892,1.197333333
2076,7582,0.560666667
2077,172716,0.678
