id,establishments,%chg_lq_estabishments
55904,21308,8.06
55905,21446,8.09
55906,21696,8.05
55907,22024,8.12
55908,21540,8.31
55909,21922,8.28
55910,22272,8.3
55911,22610,8.25
55912,22562,8.18
55913,22584,8.2
55914,56730,3.1
55915,57164,3.09
55916,57914,3.09
55917,58802,3.07
55918,57436,3.09
55919,57982,3.08
55920,58714,3.09
55921,57528,3.1
55922,57938,3.12
55923,58590,3.12
55924,59408,3.11
55925,57844,3.15
55926,58836,3.15
55927,60000,3.13
55928,61038,3.14
55929,60790,3.15
55930,60622,3.16
55931,30854,4.19
55932,31128,4.19
55933,31350,4.17
55934,31810,4.16
55935,31470,4.16
55936,31728,4.15
55937,32160,4.16
55938,31734,4.18
55939,32016,4.19
55940,32374,4.23
55941,32956,4.22
55942,32112,4.28
55943,32662,4.28
55944,33204,4.26
55945,33778,4.24
55946,33998,4.26
55947,33932,4.25
55948,146516,3.6
55949,147736,3.59
55950,149766,3.62
55951,151932,3.58
55952,149380,3.6
55953,150518,3.62
55954,152560,3.63
55955,149732,3.66
55956,150734,3.69
55957,152380,3.69
55958,154962,3.66
55959,150786,3.73
55960,153780,3.7
55961,156308,3.65
55962,159084,3.61
55963,160436,3.6
55964,159496,3.64
55965,19044,3.81
55966,19136,3.82
55967,19364,3.8
55968,19622,3.8
55969,19276,3.85
55970,19464,3.84
55971,19668,3.89
55972,19260,3.9
55973,19362,3.93
55974,19600,3.93
55975,19814,3.92
55976,19260,3.99
55977,19686,3.95
55978,20018,3.94
55979,20338,3.92
55980,20270,3.94
55981,20172,3.95
55982,14264,7.52
55983,14376,7.49
55984,14536,7.51
55985,14748,7.47
55986,14956,7.39
55987,15160,7.35
55988,15292,7.33
55989,15168,7.38
55990,15272,7.42
55991,15398,7.46
55992,15606,7.57
55993,15012,7.83
55994,15510,7.68
55995,15860,7.59
55996,16236,7.55
55997,16616,7.41
55998,16432,7.45
55999,258,22.76
56000,260,22.8
56001,264,23.61
56002,264,23.82
56003,262,24
56004,270,22.33
56005,278,22.1
56006,274,23.58
56007,282,20.79
56008,278,21.35
56009,280,20.36
56010,270,22.54
56011,276,22.33
56012,282,22.24
56013,286,22.22
56014,278,22.96
56015,278,23.09
56016,3506,11.77
56017,3502,11.87
56018,3542,11.84
56019,3574,11.82
56020,3538,12.03
56021,3550,12.02
56022,3542,12.12
56023,3452,12.27
56024,3438,12.42
56025,3460,12.55
56026,3498,12.76
56027,3384,13.28
56028,3496,13.19
56029,3598,12.93
56030,3642,12.83
56031,3700,12.67
56032,3648,12.77
56033,23434,6.74
56034,23522,6.74
56035,23630,6.76
56036,23880,6.75
56037,23576,6.74
56038,23708,6.8
56039,23954,6.84
56040,23782,6.47
56041,23924,6.47
56042,24276,6.64
56043,24474,6.57
56044,23938,6.75
56045,24602,6.72
56046,25298,6.64
56047,25758,6.58
56048,26252,6.53
56049,25944,6.62
56050,40430,4.39
56051,40602,4.37
56052,40872,4.29
56053,41102,4.24
56054,40184,4.21
56055,40358,4.22
56056,40546,4.23
56057,39944,4.28
56058,40258,4.28
56059,40438,4.25
56060,40934,4.38
56061,39840,4.52
56062,40776,4.5
56063,41516,4.45
56064,42068,4.46
56065,42286,4.44
56066,42094,4.47
56067,31972,4.22
56068,32214,4.21
56069,32614,4.19
56070,32970,4.19
56071,32778,4.21
56072,32984,4.2
56073,33174,4.24
56074,32904,4.26
56075,32976,4.28
56076,33340,4.3
56077,33600,4.3
56078,32838,4.37
56079,33532,4.34
56080,34132,4.33
56081,34578,4.33
56082,35050,4.32
56083,34512,4.37
56084,6638,4.37
56085,6704,4.37
56086,6836,4.38
56087,6900,4.35
56088,6952,4.33
56089,7084,4.32
56090,7166,4.31
56091,7148,4.31
56092,7228,4.27
56093,7328,4.27
56094,7460,4.23
56095,7278,4.24
56096,7512,4.26
56097,7758,4.26
56098,7912,4.25
56099,8022,4.23
56100,7990,4.26
56101,3872,7.14
56102,3940,7.11
56103,4026,7.07
56104,4096,7.03
56105,4106,7.08
56106,4118,7.1
56107,4142,7.15
56108,4104,7.11
56109,4110,7.25
56110,4156,7.24
56111,4166,7.28
56112,3912,7.48
56113,4024,7.39
56114,4126,7.36
56115,4232,7.31
56116,4308,7.13
56117,4244,7.17
56118,934,12.39
56119,942,12.4
56120,966,12.08
56121,954,12.65
56122,936,12.87
56123,934,13.02
56124,942,13.12
56125,936,13.39
56126,934,13.21
56127,938,13.33
56128,936,13.61
56129,872,14.39
56130,898,14.19
56131,930,13.96
56132,948,13.88
56133,952,13.18
56134,942,13.7
56135,22250,5.38
56136,22498,5.34
56137,22934,5.29
56138,23228,5.25
56139,23322,5.14
56140,23758,5.1
56141,24162,5.07
56142,24030,5.09
56143,24528,5.06
56144,24942,5.06
56145,25258,5.05
56146,24624,5.16
56147,25456,5.1
56148,26132,5.02
56149,26972,4.94
56150,27710,4.89
56151,27568,4.93
56152,3306,10.54
56153,3338,10.54
56154,3372,10.61
56155,3428,10.47
56156,3376,10.69
56157,3402,10.81
56158,3420,10.83
56159,3364,10.74
56160,3366,10.86
56161,3388,10.83
56162,3416,10.67
56163,3286,11.26
56164,3358,10.95
56165,3472,10.64
56166,3596,11.82
56167,3634,11.8
56168,3660,11.78
56169,55086,3.87
56170,55296,3.88
56171,55850,3.87
56172,56610,3.83
56173,55552,3.86
56174,56082,3.84
56175,57082,3.86
56176,56058,3.89
56177,56576,3.88
56178,57236,3.9
56179,58290,3.88
56180,56750,3.98
56181,57914,3.95
56182,58944,3.92
56183,60106,3.91
56184,59992,3.91
56185,60148,3.92
56186,13722,7.35
56187,13824,7.32
56188,14078,7.81
56189,14274,8.28
56190,14318,8.31
56191,14510,8.31
56192,14726,8.27
56193,14532,8.31
56194,14658,8.36
56195,14714,8.42
56196,14854,8.65
56197,14526,8.9
56198,14802,8.79
56199,15108,8.74
56200,15352,8.83
56201,15468,8.78
56202,15256,8.99
56203,3372,9.59
56204,3372,9.63
56205,3396,9.53
56206,3412,9.57
56207,3416,9.56
56208,3462,9.55
56209,3488,9.56
56210,3430,9.87
56211,3444,9.98
56212,3532,9.91
56213,3562,9.9
56214,3422,10.29
56215,3546,10.1
56216,3694,9.82
56217,3784,9.71
56218,3918,9.49
56219,3896,9.48
56220,93234,2.55
56221,92644,2.54
56222,95828,2.68
56223,99576,2.53
56224,100320,2.53
56225,102616,2.53
56226,107430,2.52
56227,103868,2.53
56228,109944,2.52
56229,114250,2.53
56230,121744,2.51
56231,121586,2.6
56232,128588,2.61
56233,130570,2.61
56234,135416,2.58
56235,132102,2.59
56236,138738,2.58
56237,444,10.82
56238,450,10.78
56239,442,10.93
56240,442,11.8
56241,430,11.41
56242,434,11.42
56243,438,11.5
56244,436,11.51
56245,448,11.38
56246,454,11.39
56247,456,10.7
56248,462,10.65
56249,466,10.69
56250,468,10.71
56251,470,10.78
56252,478,9.98
56253,478,10.02
56254,1000,6.63
56255,1024,6.56
56256,1046,6.77
56257,1058,6.67
56258,1030,6.8
56259,1056,7.12
56260,1068,7.15
56261,1070,6.91
56262,1094,6.87
56263,1108,6.87
56264,1120,6.58
56265,1142,6.52
56266,1168,6.47
56267,1186,6.44
56268,1196,6.46
56269,1222,5.9
56270,1246,5.85
56271,1738,10.03
56272,1776,9.79
56273,1784,9.72
56274,1798,9.74
56275,1698,10.4
56276,1744,10.26
56277,1762,10.32
56278,1794,10.17
56279,1832,10.1
56280,1856,9.95
56281,1890,9.74
56282,1932,9.64
56283,1930,9.74
56284,1960,9.52
56285,1986,9.52
56286,2034,8.89
56287,2052,8.88
56288,290,13.91
56289,296,13.76
56290,292,13.92
56291,298,14.94
56292,294,15.16
56293,292,15.39
56294,292,15.63
56295,300,15.22
56296,296,15.58
56297,290,16.05
56298,308,14.25
56299,318,13.97
56300,320,14.04
56301,328,13.83
56302,328,13.98
56303,336,12.77
56304,336,12.83
56305,628,10.34
56306,624,10.47
56307,636,10.82
56308,638,10.9
56309,622,11.13
56310,630,11.12
56311,642,10.58
56312,648,10.93
56313,656,10.95
56314,656,10.59
56315,660,10.12
56316,672,10.03
56317,680,10.04
56318,688,9.99
56319,690,10.08
56320,698,9.56
56321,700,9.58
56322,518,9.55
56323,526,9.52
56324,532,9.43
56325,528,9.58
56326,524,10.28
56327,528,10.32
56328,530,10.44
56329,532,10.37
56330,536,10.42
56331,538,10.51
56332,548,9.81
56333,574,9.53
56334,586,9.47
56335,592,9.43
56336,612,9.28
56337,626,9.15
56338,632,9.12
56339,2108,8.68
56340,2152,8.6
56341,2170,8.54
56342,2188,8.72
56343,2122,9.08
56344,2150,9.07
56345,2208,9
56346,2212,8.97
56347,2238,8.98
56348,2260,9.01
56349,2278,8.89
56350,2318,8.83
56351,2316,8.79
56352,2336,8.49
56353,2370,8.48
56354,2382,7.92
56355,2394,7.92
56356,168,19.1
56357,182,17.93
56358,188,17.42
56359,194,17.12
56360,198,18.54
56361,202,18.4
56362,210,18.04
56363,212,17.85
56364,216,17.76
56365,212,18.29
56366,202,17.55
56367,208,17.23
56368,210,17.28
56369,216,16.96
56370,214,17.3
56371,220,16.94
56372,222,16.89
56373,536,9.42
56374,550,9.3
56375,554,9.25
56376,550,9.39
56377,518,10.51
56378,530,10.97
56379,544,10.89
56380,558,10.63
56381,568,10.6
56382,564,10.79
56383,578,10.07
56384,590,9.98
56385,596,9.99
56386,596,10.06
56387,602,10.07
56388,616,9.93
56389,620,9.92
56390,646,9.14
56391,660,9.05
56392,648,9.18
56393,658,9.67
56394,628,10.05
56395,640,9.98
56396,642,10.1
56397,650,9.97
56398,650,10.08
56399,672,9.47
56400,692,8.83
56401,722,8.6
56402,722,8.69
56403,740,8.57
56404,750,8.57
56405,770,8.42
56406,778,8.38
56407,5722,4.07
56408,5812,4.06
56409,5866,4.03
56410,5932,4.03
56411,5636,4.13
56412,5764,4.11
56413,5834,4.11
56414,5832,4.12
56415,5874,4.12
56416,5898,4.05
56417,5952,4.05
56418,6046,4.03
56419,6038,4.05
56420,6076,3.94
56421,6120,3.9
56422,6250,3.98
56423,6298,3.97
56424,1084,6.31
56425,1108,6.27
56426,1126,6.18
56427,1140,6.48
56428,1096,6.67
56429,1102,6.69
56430,1124,6.68
56431,1158,6.54
56432,1170,6.55
56433,1186,6.55
56434,1206,6.24
56435,1252,6.11
56436,1274,6.1
56437,1294,6.06
56438,1300,6.1
56439,1340,5.75
56440,1356,5.73
56441,4452,4.49
56442,4514,4.48
56443,4554,4.53
56444,4588,4.55
56445,4314,4.7
56446,4392,4.68
56447,4482,4.68
56448,4494,4.66
56449,4540,4.67
56450,4546,4.78
56451,4562,4.73
56452,4698,4.68
56453,4726,4.7
56454,4744,4.55
56455,4772,4.56
56456,4834,4.27
56457,4870,4.27
56458,664,8.33
56459,670,8.34
56460,676,8.77
56461,684,8.78
56462,672,8.91
56463,668,9.03
56464,688,8.94
56465,692,8.87
56466,712,8.78
56467,716,8.83
56468,732,8.28
56469,758,8.12
56470,754,8.24
56471,770,8.15
56472,774,8.19
56473,794,7.64
56474,812,7.54
56475,652,8.55
56476,666,8.47
56477,676,8.87
56478,696,8.75
56479,678,8.95
56480,686,8.95
56481,704,8.88
56482,706,8.84
56483,722,8.78
56484,726,8.84
56485,724,8.45
56486,736,7.96
56487,740,8.01
56488,754,7.95
56489,760,7.97
56490,784,7.4
56491,792,7.37
56492,3886,4.84
56493,3934,4.83
56494,3964,4.8
56495,3978,4.8
56496,3786,4.97
56497,3864,4.95
56498,3904,4.97
56499,3940,4.93
56500,3950,4.96
56501,3958,5
56502,3982,4.94
56503,4086,4.89
56504,4114,4.87
56505,4144,4.71
56506,4180,4.72
56507,4256,4.68
56508,4264,4.62
56509,628,7.87
56510,628,7.92
56511,620,8.5
56512,618,8.62
56513,602,8.8
56514,612,9.25
56515,612,9.37
56516,612,9.35
56517,614,9.43
56518,634,9.29
56519,632,8.86
56520,640,8.35
56521,644,8.38
56522,646,8.4
56523,652,8.43
56524,664,7.84
56525,664,7.88
56526,940,8.13
56527,960,7.77
56528,958,7.78
56529,972,8.12
56530,902,8.59
56531,920,8.53
56532,938,8.52
56533,934,8.53
56534,944,8.55
56535,958,8.23
56536,960,7.91
56537,976,7.87
56538,980,7.91
56539,998,7.84
56540,1016,7.82
56541,1036,7.74
56542,1036,7.76
56543,196,21.55
56544,200,21.35
56545,204,20.9
56546,206,20.94
56547,192,24.1
56548,194,25.02
56549,198,24.96
56550,206,24
56551,210,23.87
56552,212,23.99
56553,214,22.44
56554,210,23.02
56555,206,22.11
56556,208,22.11
56557,216,21.6
56558,216,18.67
56559,218,20.11
56560,270,14.78
56561,276,14.61
56562,278,15.71
56563,286,15.5
56564,266,16.53
56565,260,17.05
56566,276,16.41
56567,282,16.06
56568,290,15.86
56569,298,15.67
56570,300,14.58
56571,314,13.71
56572,314,13.85
56573,316,13.86
56574,316,14.01
56575,324,13.77
56576,326,13.76
56577,730,7.53
56578,732,7.58
56579,748,7.9
56580,752,7.93
56581,714,8.25
56582,744,8.08
56583,746,8.17
56584,750,8.12
56585,764,8.08
56586,788,7.99
56587,782,7.64
56588,814,7.47
56589,816,7.53
56590,820,7.14
56591,834,7.51
56592,850,7.04
56593,858,7.02
56594,586,10.16
56595,580,10.32
56596,576,10.37
56597,580,10.41
56598,556,11.4
56599,568,11.84
56600,588,11.66
56601,604,11.38
56602,608,11.44
56603,604,11.64
56604,628,10.82
56605,642,10.7
56606,650,10.71
56607,662,10.6
56608,664,10.68
56609,684,10.46
56610,692,10.41
56611,262,17.35
56612,264,16.28
56613,266,16.17
56614,264,16.45
56615,256,18.25
56616,264,17.94
56617,260,18.46
56618,260,18.41
56619,264,18.39
56620,272,18.12
56621,276,16.81
56622,276,16.93
56623,276,17.13
56624,276,17.22
56625,278,18.48
56626,276,16.3
56627,278,16.28
56628,624,7.82
56629,626,7.39
56630,618,7.92
56631,638,8.33
56632,604,8.7
56633,624,8.57
56634,614,8.79
56635,622,8.68
56636,634,8.64
56637,646,8.14
56638,662,7.53
56639,678,7.44
56640,686,6.97
56641,692,6.96
56642,692,7.03
56643,712,6.9
56644,716,6.9
56645,102,43.56
56646,102,41.11
56647,102,41.03
56648,106,40
56649,106,43.26
56650,104,44.51
56651,104,45.26
56652,106,44.32
56653,112,42.6
56654,118,38.45
56655,116,36.53
56656,122,35.13
56657,124,34.97
56658,124,35.24
56659,126,35.14
56660,130,34.26
56661,132,33.94
56662,1094,5.7
56663,1124,5.63
56664,1140,5.88
56665,1164,5.84
56666,1130,5.96
56667,1146,5.95
56668,1210,5.82
56669,1224,5.75
56670,1260,5.7
56671,1256,5.51
56672,1286,5.2
56673,1368,5.04
56674,1378,5.05
56675,1388,4.82
56676,1412,4.8
56677,1436,5
56678,1454,5.21
56679,988,9.33
56680,1024,9.13
56681,1034,9.05
56682,1056,9.3
56683,988,9.82
56684,994,9.85
56685,1016,9.83
56686,1014,9.81
56687,1032,9.79
56688,1034,9.87
56689,1030,9.37
56690,1038,9.38
56691,1038,9.15
56692,1032,9.25
56693,1040,9.29
56694,1074,9.09
56695,1078,9.1
56696,130,23.18
56697,132,23.06
56698,132,25.57
56699,132,25.85
56700,126,24.69
56701,124,25.31
56702,120,26.51
56703,116,27.27
56704,118,27.18
56705,118,27.55
56706,122,26.68
56707,128,25.74
56708,130,25.66
56709,132,25.45
56710,134,25.41
56711,138,24.84
56712,138,24.95
56713,224,20.94
56714,230,19.35
56715,236,18.88
56716,238,18.95
56717,216,22.26
56718,208,23.27
56719,212,23.24
56720,212,23.17
56721,216,23.07
56722,222,22.79
56723,216,22
56724,220,21.83
56725,216,22.43
56726,220,22.21
56727,220,22.48
56728,226,22.02
56729,230,21.78
56730,888,12.56
56731,902,12.5
56732,902,12.49
56733,902,12.67
56734,886,12.88
56735,910,12.72
56736,916,12.83
56737,916,12.8
56738,916,12.93
56739,940,12.81
56740,950,12.47
56741,964,12.41
56742,970,12.47
56743,970,12.21
56744,982,12.21
56745,990,11.84
56746,998,11.47
56747,250,17.63
56748,256,17.41
56749,256,18.7
56750,256,18.9
56751,236,20.36
56752,242,21.34
56753,244,21.52
56754,252,20.84
56755,258,20.66
56756,262,20.62
56757,260,19.64
56758,260,19.81
56759,262,18.66
56760,264,18.64
56761,268,18.59
56762,284,16.57
56763,290,16.35
56764,5028,4.14
56765,5066,4.15
56766,5090,4.18
56767,5146,4.12
56768,4874,4.24
56769,4914,4.2
56770,5026,4.17
56771,5038,4.1
56772,5080,4.1
56773,5044,4.09
56774,5094,4.19
56775,5230,4.14
56776,5270,4.15
56777,5290,4.16
56778,5316,4.24
56779,5386,4.23
56780,5410,4.22
56781,678,8.45
56782,684,8.45
56783,700,8.29
56784,710,8.75
56785,686,9
56786,698,8.96
56787,722,8.85
56788,742,8.64
56789,764,8.14
56790,770,8.18
56791,786,7.68
56792,804,7.61
56793,824,7.53
56794,834,7.51
56795,840,7.55
56796,862,7.42
56797,870,7.41
56798,1090,5.08
56799,1118,5.04
56800,1116,5.04
56801,1122,5.06
56802,1090,5.46
56803,1130,5.64
56804,1124,5.72
56805,1122,5.45
56806,1148,5.42
56807,1160,5.43
56808,1164,5.16
56809,1192,5.11
56810,1200,5.12
56811,1214,5.1
56812,1230,5.36
56813,1258,5.05
56814,1282,4.76
56815,338,11.36
56816,342,11.34
56817,346,11.22
56818,344,11.39
56819,340,12.5
56820,348,12.39
56821,374,11.84
56822,384,11.55
56823,388,11.58
56824,378,11.14
56825,380,9.45
56826,398,9.18
56827,400,9.24
56828,404,9.22
56829,408,9.24
56830,416,9.13
56831,418,9.15
56832,1464,9.47
56833,1474,9.49
56834,1498,9.59
56835,1526,9.55
56836,1476,10.02
56837,1464,9.77
56838,1470,9.87
56839,1498,9.9
56840,1522,9.88
56841,1514,9.83
56842,1554,9.5
56843,1610,9.31
56844,1630,9.31
56845,1640,9.11
56846,1666,9.09
56847,1696,8.8
56848,1712,8.78
56849,888,7.26
56850,894,7.27
56851,910,7.17
56852,926,7.14
56853,914,7.72
56854,898,7.88
56855,912,7.9
56856,934,7.74
56857,950,7.72
56858,968,7.37
56859,996,6.93
56860,1038,6.77
56861,1042,6.81
56862,1066,6.74
56863,1088,7.01
56864,1118,6.32
56865,1134,5.99
56866,324,14.07
56867,318,14.4
56868,316,14.48
56869,312,14.8
56870,298,16.56
56871,306,17.3
56872,314,17.17
56873,322,16.76
56874,324,16.86
56875,316,16.48
56876,324,15.19
56877,342,14.6
56878,346,14.61
56879,348,13.7
56880,352,13.72
56881,356,12.72
56882,368,12.42
56883,642,10.41
56884,654,10.34
56885,660,10.77
56886,662,10.84
56887,608,11.63
56888,620,11.56
56889,638,11.45
56890,660,11.11
56891,680,10.51
56892,680,10.63
56893,692,10.07
56894,696,9.66
56895,712,9.57
56896,726,9.48
56897,730,9.54
56898,734,9.07
56899,738,9.52
56900,504,10.43
56901,510,10.41
56902,504,10.5
56903,514,10.44
56904,502,11.32
56905,516,11.17
56906,522,11.22
56907,516,11.3
56908,536,11.08
56909,532,10.69
56910,534,10.1
56911,542,10.06
56912,538,9.62
56913,536,9.71
56914,542,9.73
56915,552,8.43
56916,560,8.38
56917,462,10.47
56918,470,10.4
56919,470,10.4
56920,458,10.72
56921,440,11.19
56922,446,11.18
56923,450,11.26
56924,450,11.23
56925,450,11.35
56926,456,11.36
56927,462,10.58
56928,484,10.26
56929,478,10.46
56930,478,10.52
56931,486,10.49
56932,500,9.64
56933,510,9.53
56934,580,8.75
56935,596,8.63
56936,586,8.73
56937,588,8.81
56938,291,8.45
56939,566,9.68
56940,560,9.84
56941,558,10
56942,564,9.89
56943,564,10
56944,582,9.87
56945,600,9.13
56946,636,8.79
56947,644,8.79
56948,656,8.22
56949,666,8.21
56950,690,7.54
56951,690,7.57
56952,178,19.09
56953,182,18.88
56954,184,20.25
56955,178,21.1
56956,172,23.71
56957,174,23.52
56958,170,24.26
56959,172,24.4
56960,182,23.09
56961,184,23.16
56962,184,23.45
56963,188,21.37
56964,194,20.94
56965,192,21.37
56966,196,21.1
56967,198,21.15
56968,208,18.74
56969,210,18.66
56970,550,7.03
56971,566,6.93
56972,580,6.81
56973,582,7.43
56974,578,7.47
56975,562,7.64
56976,552,8.33
56977,560,8.36
56978,554,8.39
56979,560,7.88
56980,580,7.75
56981,588,6.61
56982,592,6.62
56983,596,6.64
56984,598,6.67
56985,600,6.71
56986,618,7.65
56987,622,7.64
56988,198,15.93
56989,192,16.49
56990,198,16.05
56991,202,17.6
56992,192,18.39
56993,182,19.35
56994,198,18.12
56995,194,18.73
56996,194,18.67
56997,192,19.09
56998,182,20.26
56999,184,18.38
57000,196,17.5
57001,202,17.23
57002,200,15.88
57003,198,16.19
57004,204,15.85
57005,208,15.66
57006,290,14.89
57007,292,14.92
57008,296,14.73
57009,298,14.81
57010,302,15.75
57011,282,16.75
57012,286,16.72
57013,286,16.97
57014,278,17.36
57015,290,16.92
57016,296,16.82
57017,298,15.72
57018,298,15.83
57019,296,15.66
57020,302,15.47
57021,312,15.21
57022,324,13.77
57023,326,13.76
57024,1212,8.18
57025,1228,8.15
57026,1230,8.41
57027,1238,8.44
57028,1244,8.41
57029,1208,8.6
57030,1236,8.53
57031,1246,8.59
57032,1244,8.31
57033,1266,8.28
57034,1272,8.09
57035,1280,7.86
57036,1318,7.73
57037,1318,7.56
57038,1320,7.3
57039,1338,7.29
57040,1336,6.84
57041,1338,7.09
57042,148,22.55
57043,148,22.76
57044,138,24.23
57045,130,25.89
57046,130,28.46
57047,122,30.27
57048,122,30.58
57049,122,31.08
57050,130,29.2
57051,130,29.58
57052,134,29.13
57053,132,27.2
57054,126,28.62
57055,126,28.96
57056,128,28.71
57057,126,29.5
57058,128,29.18
57059,132,28.49
57060,126,27.45
57061,130,26.9
57062,130,26.84
57063,128,27.53
57064,126,30.58
57065,110,34.82
57066,112,34.58
57067,114,34.57
57068,122,32.34
57069,124,32.26
57070,126,32.23
57071,120,31.22
57072,118,31.96
57073,118,32.33
57074,120,32.07
57075,118,32.99
57076,122,32.11
57077,122,32.27
57078,3018,7.74
57079,3070,7.69
57080,3088,7.76
57081,3098,7.66
57082,3062,7.82
57083,2966,8.03
57084,3002,7.93
57085,3016,7.99
57086,3028,7.99
57087,3052,7.99
57088,3092,7.99
57089,3118,7.91
57090,3156,7.99
57091,3144,8.09
57092,3146,8.04
57093,3170,8.07
57094,3224,7.59
57095,3242,7.59
57096,758,7.18
57097,770,7.13
57098,780,7.07
57099,790,7.5
57100,782,7.54
57101,772,7.64
57102,786,7.6
57103,808,7.53
57104,816,7.46
57105,832,7.44
57106,868,7.29
57107,884,6.86
57108,930,6.66
57109,948,6.62
57110,948,6.65
57111,952,6.35
57112,974,5.93
57113,998,5.85
57114,354,10.62
57115,348,10.84
57116,344,10.94
57117,352,10.84
57118,360,11.58
57119,360,11.59
57120,370,11.44
57121,372,11.56
57122,384,11.22
57123,388,11.27
57124,380,10.77
57125,380,9.94
57126,406,9.5
57127,416,9.41
57128,420,9.39
57129,428,9.35
57130,444,8.37
57131,444,8.4
57132,314,14.05
57133,322,13.87
57134,324,13.77
57135,334,14.57
57136,326,14.87
57137,328,14.82
57138,332,14.81
57139,348,14.44
57140,364,13.84
57141,370,13.82
57142,364,14.17
57143,366,13.31
57144,368,13.35
57145,376,13.24
57146,374,13.39
57147,378,13.42
57148,378,13.47
57149,380,13.47
57150,636,7.44
57151,634,7.52
57152,632,7.52
57153,640,7.52
57154,620,8.23
57155,602,8.44
57156,598,8.56
57157,614,8.5
57158,630,8.31
57159,642,8.27
57160,644,8.34
57161,654,7.78
57162,680,7.62
57163,678,7.69
57164,694,7.61
57165,696,7.66
57166,722,7.48
57167,728,7.47
57168,424,10.83
57169,430,10.77
57170,414,11.12
57171,410,11.32
57172,412,12.09
57173,410,12.15
57174,406,12.38
57175,416,12.3
57176,412,12.37
57177,422,12.27
57178,424,12.37
57179,424,11.65
57180,440,11.38
57181,450,11.28
57182,452,10.59
57183,458,10.59
57184,476,10.3
57185,482,10.24
57186,226,18.01
57187,224,18.31
57188,222,18.44
57189,220,20.33
57190,216,20.66
57191,204,21.8
57192,204,23.48
57193,216,22.65
57194,218,22.39
57195,220,22.48
57196,218,22.96
57197,220,21.4
57198,234,20.4
57199,234,20.64
57200,236,19.23
57201,238,19.32
57202,240,17.87
57203,240,17.96
57204,344,12.71
57205,348,12.68
57206,348,12.68
57207,344,12.94
57208,332,14.35
57209,330,14.44
57210,332,15.4
57211,332,15.64
57212,336,15.44
57213,346,15.23
57214,352,15.18
57215,348,14.48
57216,360,14.18
57217,364,14.19
57218,366,14.22
57219,376,14.05
57220,390,12.82
57221,392,12.83
57222,4464,6.22
57223,4494,6.22
57224,4516,6.19
57225,4544,6.21
57226,4432,6.25
57227,4262,6.42
57228,4320,6.34
57229,4372,6.37
57230,4396,6.33
57231,4442,6.34
57232,4444,6.41
57233,4520,6.34
57234,4656,6.27
57235,4666,6.33
57236,4684,6.27
57237,4694,6.24
57238,4786,5.84
57239,4810,5.87
57240,446,10.78
57241,464,10.52
57242,466,10.48
57243,472,10.47
57244,458,11.46
57245,442,11.81
57246,450,12.41
57247,458,12.41
57248,460,11.68
57249,466,11.68
57250,470,11.07
57251,470,10.43
57252,486,10.22
57253,500,10.1
57254,510,9.99
57255,522,9.91
57256,540,9.07
