id,area_code,establishments,total_employed,total_wages,taxable_wage
26572,29183,19380,889918,3829781966,1875751260
26573,29183,19532,914558,3513740260,684975738
26574,29183,19672,907746,3392644904,415350066
26575,29183,19970,934232,3756218062,372688080
26576,29183,20142,818336,3384015910,590086666
26577,29183,20368,877586,3500193314,412412718
26578,29183,20582,918840,4105545190,393462518
26579,29183,20102,904638,3987746730,1922985464
26580,29183,20144,922702,3945534628,659912266
26581,29183,20636,908790,3771298940,428210016
26582,29183,20804,937384,4308956710,402196984
26583,29183,20598,915074,4358045974,2033632386
26584,29183,20870,939810,4196239054,659589444
26585,29183,21212,929762,4294537986,443809796
26586,29183,21416,955808,4420936152,364403324
26587,29183,21708,941958,4934520856,2138117330
26588,29183,22102,969716,4527194312,585288422
26589,29185,418,9524,22424406,11905192
26590,29185,426,9654,23329640,7546356
26591,29185,424,9020,21022816,4360776
26592,29185,424,9660,23767322,3286872
26593,29185,412,9128,23597806,6572774
26594,29185,412,9006,22252814,3874476
26595,29185,416,8121,23248380,3233855
26596,29185,412,8002,19798384,11754905
26597,29185,410,8230,22050174,6792040
26598,29185,420,9246,24592968,4170156
26599,29185,424,9716,30227282,3436794
26600,29185,432,9450,26254994,13041092
26601,29185,432,10026,29035140,7048260
26602,29185,434,9586,27571796,3941754
26603,29185,438,10064,32594896,3005330
26604,29185,448,10084,30828736,14785474
26605,29185,452,10482,34373332,7042406
26606,29186,940,33436,126962424,69719160
26607,29186,940,34484,128233828,21759128
26608,29186,938,33778,121423580,12453888
26609,29186,932,34132,130886420,9183610
26610,29186,944,32582,126746350,18932248
26611,29186,956,34322,122859646,13541108
26612,29186,970,34596,144599490,11173308
26613,29186,938,33298,134020806,68236280
26614,29186,930,35004,138841968,20820018
26615,29186,944,34482,135051856,13121656
26616,29186,944,35106,156478932,11383110
26617,29186,948,34592,146251764,73216392
26618,29186,968,36384,155198328,21789176
26619,29186,990,36048,156582704,14352476
26620,29186,990,36370,162208652,11707646
26621,29186,1002,36074,166685670,77989322
26622,29186,1016,37224,162682910,18680630
26623,29187,3726,137944,367921598,200934944
26624,29187,3722,141726,393512830,104072582
26625,29187,3726,137136,362553656,57860140
26626,29187,3728,140192,398187920,44405402
26627,29187,3710,128682,381622540,88665892
26628,29187,3714,130934,369607838,54234316
26629,29187,3716,134842,434606916,43675736
26630,29187,3560,131890,375688860,193018074
26631,29187,3450,135474,409081932,94813544
26632,29187,3414,131048,390215166,53773460
26633,29187,3458,133910,444420946,46030438
26634,29187,3470,131968,399921076,205622150
26635,29187,3558,135018,430505126,92016752
26636,29187,3598,132358,427163744,55725380
26637,29187,3632,134238,484715282,42319800
26638,29187,3624,131682,441654028,214014824
26639,29187,3704,135618,462502406,81633826
26640,29189,79634,3620666,19445790896,8524845252
26641,29189,80174,3671376,18085969922,2519015998
26642,29189,80822,3659418,17944275374,1508426220
26643,29189,82238,3699048,19649564744,1249444146
26644,29189,83178,3241916,17155339260,1864889242
26645,29189,84844,3367670,17441732792,1268685672
26646,29189,86256,3451384,20801084058,1184306572
26647,29189,83830,3406360,19209805304,7888645000
26648,29189,83942,3470108,19016668132,2144718066
26649,29189,84278,3461256,18731911640,1455678678
26650,29189,85402,3529520,22000115058,1372545292
26651,29189,86206,3485218,21202246748,8389640726
26652,29189,87532,3554780,20242437656,2204029672
26653,29189,89092,3540164,20748739520,1550093410
26654,29189,90276,3579694,21840942606,1256366120
26655,29189,90926,3547358,23399213692,8571039758
26656,29189,92414,3600096,21337027690,1888837570
26657,29195,1210,51670,149847732,88149104
26658,29195,1206,52650,160105158,36520164
26659,29195,1208,50254,150001750,17666354
26660,29195,1222,54124,163298264,14588302
26661,29195,1238,49438,176834304,32273660
26662,29195,1250,48712,162022718,15381460
26663,29195,1266,52128,183868612,15128640
26664,29195,1268,51156,161484890,90434334
26665,29195,1282,51142,177182404,29751504
26666,29195,1282,48872,166628386,16990978
26667,29195,1274,51782,191095674,15275800
26668,29195,1258,51258,171552916,94792522
26669,29195,1276,52068,193110434,29494982
26670,29195,1278,49910,190867550,19162002
26671,29195,1284,53532,195381876,15860346
26672,29195,1306,52832,193627156,99705910
26673,29195,1332,53528,201527774,25282328
26674,29197,184,3290,7167076,3310702
26675,29197,184,3480,7640788,2094578
26676,29197,180,3322,7996294,1309830
26677,29197,186,3484,7998832,807396
26678,29197,192,3262,7925596,2063584
26679,29197,198,3398,8469220,1240136
26680,29197,196,3562,8850070,1072180
26681,29197,186,3318,7897410,3700838
26682,29197,190,3462,8713640,2200386
26683,29197,190,3074,7942810,1230352
26684,29197,192,3494,9525836,1008358
26685,29197,194,3414,8368138,3962086
26686,29197,194,3642,10621198,2184354
26687,29197,198,3276,8936828,1115186
26688,29197,194,3686,10431076,673444
26689,29197,196,4628,13895980,7260628
26690,29197,196,4734,17189030,2954338
26691,29199,286,6746,17014994,7583636
26692,29199,288,7022,18794046,4724702
26693,29199,292,6974,18358122,2775444
26694,29199,292,7052,20792194,2030584
26695,29199,298,6618,19152644,4249744
26696,29199,296,6932,19392648,2518284
26697,29199,294,6956,22014154,1735326
26698,29199,296,6662,18080690,8438468
26699,29199,292,6856,22099622,4508382
26700,29199,288,6534,20484218,2079024
26701,29199,290,6900,21981202,1749008
26702,29199,278,6826,20833518,9334120
26703,29199,292,6888,22118266,4346016
26704,29199,292,6714,22194170,2354808
26705,29199,292,6920,23414174,1754454
26706,29199,302,6880,23179544,10096526
26707,29199,304,7238,24732832,3759470
26708,29201,2834,93014,284691348,177721646
26709,29201,2836,94124,303662790,72272332
26710,29201,2832,91294,284650082,37437704
26711,29201,2846,93368,314668076,31524908
26712,29201,2844,88466,302336008,63131454
26713,29201,2850,89304,297128122,35725610
26714,29201,2848,93266,354040398,34181790
26715,29201,2760,93048,302046948,176040132
26716,29201,2718,95150,341184550,68977592
26717,29201,2714,93344,327407998,41391618
26718,29201,2744,96638,389929122,34686156
26719,29201,2712,94730,337759264,189994308
26720,29201,2732,95974,367541296,66973888
26721,29201,2734,94902,365640454,42741068
26722,29201,2786,96794,380433236,35714466
26723,29201,2772,94914,371476802,197388386
26724,29201,2796,96738,386747122,55883732
26725,29203,450,8102,16911814,11663302
26726,29203,454,8748,20445206,9002182
26727,29203,456,8788,18615278,5417492
26728,29203,456,8734,20585416,3435976
26729,29203,464,8118,20587480,8081928
26730,29203,470,8826,19671924,5485904
26731,29203,470,9142,23302478,3679716
26732,29203,454,8528,19598210,13801586
26733,29203,454,9540,24484304,9321806
26734,29203,452,8978,22244614,5338038
26735,29203,458,9152,25567676,3764032
26736,29203,448,8966,22657536,15967464
26737,29203,446,9618,27914368,9672056
26738,29203,468,9274,25996194,5763130
26739,29203,468,9288,26773064,3559600
26740,29203,476,9180,25452512,16929538
26741,29203,472,9864,28906262,8395148
26742,29205,384,10492,25409432,13120588
26743,29205,382,10956,28375500,6306520
26744,29205,388,10444,25810484,3481656
26745,29205,398,11022,31741414,2494450
26746,29205,398,10470,30665936,5516830
26747,29205,394,10036,27769006,2840716
26748,29205,388,10506,34204114,2224196
26749,29205,388,10166,29371452,14918408
26750,29205,398,10624,34213640,5591512
26751,29205,388,9992,30810750,2791506
26752,29205,386,10680,37724324,2488968
26753,29205,388,10462,32198694,16096220
26754,29205,390,10764,35370892,5153278
26755,29205,390,10206,34954494,3045188
26756,29205,404,11068,38948870,3195078
26757,29205,404,10516,34549476,16056778
26758,29205,408,10930,37484534,5220800
26759,29207,1906,59460,179257520,116173728
26760,29207,1882,61108,186440902,53858632
26761,29207,1904,60076,181598150,26939020
26762,29207,1906,62066,203027592,22270588
26763,29207,1892,57738,191905882,49588788
26764,29207,1892,59030,188255344,22820228
26765,29207,1914,61518,215221962,22538294
26766,29207,1852,60140,190218958,119171106
26767,29207,1828,61960,212745656,47261522
26768,29207,1802,60892,204718328,27763454
26769,29207,1840,63244,238510172,25056502
26770,29207,1816,62326,205549374,126811744
26771,29207,1820,63384,229140052,47097212
26772,29207,1808,61704,231355554,27659538
26773,29207,1808,62928,240489456,22314454
26774,29207,1810,62004,226248788,130927764
26775,29207,1822,63592,235679602,39717492
26776,29209,1518,37012,93086586,60687518
26777,29209,1518,42636,109957158,41651132
26778,29209,1532,41418,104436224,28732456
26779,29209,1526,40404,107524940,16076534
26780,29209,1526,35734,97447462,30178008
26781,29209,1554,40560,109248476,29446608
26782,29209,1568,39038,110801132,15906576
26783,29209,1560,35066,89724548,57529994
26784,29209,1566,41104,116197404,39175034
26785,29209,1582,40974,115943908,27532002
26786,29209,1606,40240,127659392,17072638
26787,29209,1598,38290,108570430,67475412
26788,29209,1628,45050,138500276,42541584
26789,29209,1664,44048,137655612,28563216
26790,29209,1672,42260,134193644,15786488
26791,29209,1674,38084,120468028,73686422
26792,29209,1708,45970,141112554,38214522
26793,29211,294,14410,53198466,34073586
26794,29211,294,14492,48250774,7545790
26795,29211,290,13626,46222740,4614194
26796,29211,288,14336,54057230,4903236
26797,29211,304,14662,59304006,7852744
26798,29211,300,14110,59981516,4953840
26799,29211,300,14386,58853082,4912982
26800,29211,292,14098,51275582,34347492
26801,29211,306,13958,50908792,7792478
26802,29211,318,13124,48728570,4926198
26803,29211,308,13868,58949754,4954292
26804,29211,308,13670,52136942,32766542
26805,29211,308,13650,53806946,6953224
26806,29211,314,13314,54456204,5419656
26807,29211,308,14096,55904212,4379078
26808,29211,314,13892,56730736,33646670
26809,29211,314,13854,57462410,5994686
26810,29213,3942,155808,403763694,256725794
26811,29213,3974,183270,485094980,189314934
26812,29213,4016,185802,482918280,128028294
26813,29213,4072,178234,506804206,83487426
26814,29213,4098,129052,376551422,114568034
26815,29213,4128,160298,448484190,113899242
26816,29213,4150,158728,500432406,83383188
26817,29213,4030,142278,401149438,243206818
26818,29213,4058,166608,511767818,175496638
26819,29213,4100,174170,527365990,120834652
26820,29213,4128,167622,579643578,86807978
26821,29213,4078,150218,465328426,275714190
26822,29213,4096,171744,555458474,171230020
26823,29213,4148,175658,592832264,119158594
26824,29213,4194,170362,576312626,75686218
26825,29213,4188,152428,518363184,298753712
26826,29213,4262,176236,575710892,151968634
26827,29215,1198,33022,86428948,44447006
26828,29215,1184,33886,90738158,21609006
26829,29215,1208,31396,81310622,11211456
26830,29215,1208,33002,90490968,8252714
26831,29215,1198,31566,93004582,19067458
26832,29215,1276,31058,85005258,10679392
26833,29215,1216,33240,101533312,9022736
26834,29215,1204,32986,88572724,43725882
26835,29215,1164,33360,103982930,21121964
26836,29215,1188,31546,92126296,11224414
26837,29215,1176,34228,110062384,9456970
26838,29215,1168,34024,97951780,48549176
26839,29215,1172,35076,112137218,20838312
26840,29215,1194,33168,105546096,11902510
26841,29215,1210,35464,117658126,9539832
26842,29215,1226,35412,112586880,52739696
26843,29215,1234,35832,119425320,17298194
26844,29217,1316,41102,123621550,75048162
26845,29217,1314,41578,130845524,29532458
26846,29217,1328,39214,118407756,14314568
26847,29217,1356,40990,131677486,11374878
26848,29217,1356,39372,129488358,26807238
26849,29217,1352,38512,126507668,13664026
26850,29217,1360,40414,141561236,12477270
26851,29217,1358,40112,127705720,73229062
26852,29217,1378,40616,137623456,26442164
26853,29217,1402,39304,130786816,14631170
26854,29217,1412,40292,146226012,13742064
26855,29217,1384,39306,134144454,73852618
26856,29217,1400,39880,143995084,26760486
26857,29217,1410,39138,144200130,15907806
26858,29217,1422,40834,145725776,12096404
26859,29217,1434,39440,141892682,75551710
26860,29217,1450,39784,146709630,21133450
26861,29219,1338,44748,142149254,93988060
26862,29219,1330,46132,153855372,36953846
26863,29219,1322,45816,149304428,21396762
26864,29219,1336,46718,158774706,15296222
26865,29219,1344,43394,151457516,31362180
26866,29219,1364,44034,150732324,19393744
26867,29219,1380,45410,168916936,16430052
26868,29219,1370,44308,149286382,94033668
26869,29219,1352,46072,166180172,32577340
26870,29219,1388,45362,161773164,20326174
26871,29219,1394,46326,183098366,19043228
26872,29219,1390,44854,162472706,98011452
26873,29219,1408,46232,176820000,31436914
26874,29219,1416,45922,177701112,21549808
26875,29219,1428,47040,186652428,17305190
26876,29219,1464,46228,180744878,104253120
26877,29219,1520,48036,195434160,29434900
26878,29221,1456,29108,71860718,38700186
26879,29221,1466,30068,81974970,23000782
26880,29221,1476,28170,69099594,12205756
26881,29221,1464,29784,78582766,9271126
26882,29221,1444,26958,79378780,20596250
26883,29221,1436,27582,72011244,12505842
26884,29221,1440,28532,85755676,9209792
26885,29221,1394,27994,76469516,40554556
26886,29221,1376,29106,88492932,21331694
26887,29221,1360,28134,77408952,12251582
26888,29221,1352,29946,92047482,12083076
26889,29221,1342,29444,83937944,44943982
26890,29221,1362,30758,98847120,22115996
26891,29221,1372,29138,89623308,12783152
26892,29221,1426,29972,95376648,9211700
26893,29221,1450,29472,93667446,48349808
26894,29221,1484,30324,102029212,18078256
26895,29223,870,15166,31491390,18933002
26896,29223,862,15240,33931508,12330074
26897,29223,876,14588,31108564,7248658
26898,29223,874,14646,34089556,4660800
26899,29223,872,14020,34195014,11280276
26900,29223,884,13576,31704286,6005230
26901,29223,886,13202,36288784,4329268
26902,29223,852,12754,32403526,17909822
26903,29223,838,13624,36440192,10863212
26904,29223,830,12990,33240536,5587376
26905,29223,812,13214,37972168,3951676
26906,29223,808,12390,33902932,18246860
26907,29223,808,13466,38713538,9903306
26908,29223,810,13104,39114362,5932006
26909,29223,814,13028,38960358,3745576
26910,29223,840,12846,38848150,20377020
26911,29223,830,13646,42068826,8623246
26912,29225,1572,46106,130241552,83733004
26913,29225,1572,46230,134545688,42448208
26914,29225,1602,44064,121984958,21187656
26915,29225,1628,47386,136520644,17778996
26916,29225,1654,43434,138260904,36721630
26917,29225,1678,45232,133339458,20861282
26918,29225,1692,48672,160550554,21231954
26919,29225,1638,48550,145621156,91435398
26920,29225,1654,50352,166567754,40904002
26921,29225,1686,49302,158969580,24628036
26922,29225,1666,52134,191174220,23129842
26923,29225,1668,51350,165391476,102969150
26924,29225,1680,53896,183428116,42371434
26925,29225,1684,50814,178680562,24044338
26926,29225,1676,52900,189245056,21050388
26927,29225,1706,50272,177656828,101714156
26928,29225,1742,51462,187615634,32831298
26929,29227,134,2088,4231268,1816726
26930,29227,138,2252,5022126,1290002
26931,29227,140,2004,3995744,793910
26932,29227,146,2172,4908406,618828
26933,29227,142,2154,5351574,1196218
26934,29227,136,1968,4176402,651100
26935,29227,140,1692,4220105,536789
26936,29227,142,2152,5109702,2399404
26937,29227,144,2386,6017808,1283642
26938,29227,146,2216,4748316,747590
26939,29227,144,2370,5831826,633712
26940,29227,142,2322,4999444,2257828
26941,29227,144,2470,6240710,1538810
26942,29227,142,2210,5084374,793590
26943,29227,142,2360,5673958,579842
26944,29227,144,2284,5470736,2365086
26945,29227,142,2368,6174222,1173870
26946,29229,974,24546,60722552,39115194
26947,29229,978,25108,66642370,21525800
26948,29229,976,23206,59526220,11243526
26949,29229,992,24512,65069266,8274126
26950,29229,996,22720,65860994,18918740
26951,29229,1024,21892,59283808,10349720
26952,29229,1042,24370,73567224,10176756
26953,29229,1040,25186,68261826,42802506
26954,29229,1042,26028,76714954,21026880
26955,29229,1040,24470,74921652,14078512
